Epoch,Loss,Accuracy,Time (s)
1,2.6968143052730027,20.9316123407759,211.11641335487366
2,2.149547124056624,32.26497796290018,36.833415508270264
3,1.8485885114861715,41.50481910204872,130.2525668144226
4,1.627887210609743,47.97307114835085,95.72025394439697
5,1.4501597309260177,54.03811691771202,45.849751710891724
6,1.3045717610663305,60.135855087906236,47.141305685043335
7,1.1786893408733994,65.5676369448346,52.287254333496094
8,1.0659276252560572,70.52840606383494,57.28429436683655
9,0.9581206130907631,75.03148157117256,39.095240116119385
10,0.835237617739952,79.35293262943769,47.218634843826294
11,0.6920738298642007,84.0473192231317,37.35693144798279
12,0.6019959043330821,86.18927689252676,42.27181577682495
13,0.5328273065964872,87.94740155954861,37.133060693740845
14,0.47800756889415597,89.43551121228266,46.09313678741455
15,0.43096744345253096,90.55189615924832,49.07905554771423
16,0.39364361458518554,91.4999757834068,43.224483251571655
17,0.3585796209034905,92.28580423306049,45.43612456321716
18,0.3235081467466089,93.25688962076815,73.71968460083008
19,0.2955114225346607,93.96159248316947,117.40703558921814
20,0.27013377238630143,94.57427229137404,107.48267030715942
21,0.2479908005925524,95.12883227587542,87.34706401824951
22,0.2279530087999146,95.60347750278491,130.93149590492249
23,0.21940030519715034,95.82990264929529,55.36348795890808
24,0.19484635674316816,96.40625756768537,56.820687770843506
25,0.17854879957972666,96.80098803700295,53.23099613189697
26,0.16478515652818576,97.12427955635201,71.00121998786926
27,0.15107815382834927,97.46452269094783,63.81845736503601
28,0.14225990449773268,97.64735796968083,56.27363634109497
29,0.1299425589941419,97.8967888797404,45.46505951881409
30,0.11921059192610968,98.19223131689834,49.01822853088379
31,0.11511451799434036,98.22492371773139,75.9511489868164
32,0.10367996035137966,98.48888458371677,51.77837634086609
33,0.09529047210242357,98.67656318109168,55.07174324989319
34,0.08876133693422511,98.83154937763355,63.695640325546265
35,0.08647922673853743,98.85334431152225,66.9404776096344
36,0.07440042118008476,99.1124618588657,73.93914771080017
37,0.07038455397674911,99.18753329781566,57.574915170669556
38,0.06408027332310706,99.32435704945028,64.27248311042786
39,0.061315281374305024,99.35583862062285,44.280229568481445
40,0.05845377004010482,99.37279023586962,54.27401375770569
41,0.05410098537064558,99.46723494938732,54.05611705780029
42,0.05747259978274166,99.42243425194944,84.93643116950989
43,0.04396371476225348,99.66702184336708,40.06798052787781
44,0.042761434091618374,99.68639511793481,31.488276720046997
45,0.04144266671313682,99.68155179929288,42.36902737617493
46,0.03543982360419751,99.817164721267,49.63936519622803
47,0.03171217601296518,99.86680873734683,62.76202607154846
48,0.03266221557775564,99.81474306194605,97.71462845802307
49,0.03564563631901846,99.71787668910737,63.530131578445435
50,0.025604707742507796,99.91160943478471,85.41155791282654
