Epoch,Loss,Accuracy,Time (s)
1,1.7091389899098837,54.53213541918923,5.314246654510498
2,0.6096927045207274,84.95907395747567,4.715113878250122
3,0.3848221555767414,90.79527292100548,4.747944116592407
4,0.2724466245079373,94.20618007458711,4.6549601554870605
5,0.20228136546517672,95.97762386787427,4.74846625328064
6,0.15512370928291566,96.91843851406983,4.7750232219696045
7,0.12238215745625666,97.50569089940427,4.741038799285889
8,0.09942338100689299,97.97428197801133,4.600756406784058
9,0.0821045254798312,98.31694677192813,4.864297389984131
10,0.06868540733222253,98.61723252772799,4.680060625076294
11,0.05811263050526473,98.85939845982467,4.633319616317749
12,0.04979897075370185,99.02891461229234,4.736653089523315
13,0.042585254426261314,99.17300334188987,4.689645767211914
14,0.03694066444509908,99.308616263864,4.75361180305481
15,0.03263382066687102,99.3376761757156,4.783142566680908
16,0.02819981849132446,99.4466508451591,4.847008943557739
17,0.024599268607904807,99.5483605366397,4.716401815414429
18,0.021583403633682535,99.60163704170097,4.6913347244262695
19,0.019081119328287457,99.66338935438563,4.777177810668945
20,0.01668607212182123,99.71182254080496,5.028590440750122
21,0.014576880448359432,99.73361747469366,5.653343677520752
22,0.012859000502177299,99.78689397975492,5.449181795120239
23,0.01153438723514191,99.82079721024846,5.47144341468811
24,0.00992412438227625,99.8474354627791,5.186065435409546
25,0.009123070341219185,99.85833292972345,5.061246395111084
26,0.0074100876165749995,99.90918777546375,5.083861589431763
27,0.007095311180329463,99.89950113817989,5.239276885986328
28,0.0065737212404404005,99.91160943478471,5.163347959518433
29,0.005470470759596664,99.9346151983339,4.84700083732605
30,0.005794628328844132,99.91160943478471,4.884745121002197
31,0.0048252801715768295,99.93824768731535,4.9741222858428955
32,0.004138782597903808,99.94188017629679,4.8724987506866455
33,0.003716726481933262,99.95398847290163,5.01063084602356
34,0.00518518117670584,99.90918777546375,4.884210586547852
35,0.003141060594798011,99.9636751101855,4.881739377975464
36,0.0026602085432702325,99.97215091780889,4.932621955871582
37,0.002432566354355426,99.97215091780889,4.932090520858765
38,0.002946238415697791,99.95156681358067,5.305668354034424
39,0.0026566524911601956,99.96488593984598,5.629052400588989
40,0.0025692968156701243,99.96730759916694,5.027996063232422
41,0.0021150513556093876,99.97457257712985,4.837727308273315
42,0.0022063434143635755,99.97215091780889,4.709001064300537
43,0.0018119922156651842,99.97941589577178,4.601999282836914
44,0.0010520163628240005,99.99152419237662,4.678659677505493
45,0.004723303437410658,99.87286288564924,4.843644380569458
46,0.0017685144790538353,99.98668087373468,4.627001762390137
47,0.0009238287788850397,99.99636751101855,4.755938529968262
48,0.0007390830187686004,99.99757834067903,4.62676739692688
49,0.0008366845063209222,99.9927350220371,4.9771058559417725
50,0.003994003820778902,99.90918777546375,4.8265700340271
