Epoch,Loss,Accuracy,Time (s)
1,2.6088467803163793,23.25398362958299,137.87332677841187
2,1.8889331415341735,41.823267302755845,89.06853127479553
3,1.5450335196666305,51.63825253063399,76.11922883987427
4,1.311582450250354,59.67452898726207,84.11850190162659
5,1.1239957220783174,67.14898048142587,58.0782196521759
6,0.9769782944360385,72.7587542984453,74.03260850906372
7,0.8596773285983885,76.95548990168064,45.0713472366333
8,0.7398182917674628,80.80956071099918,51.500978231430054
9,0.627570224297305,84.35486995689446,44.169395208358765
10,0.5315648570149306,87.27660192764083,48.65558934211731
11,0.4639191711926977,89.19697776916743,65.32618570327759
12,0.40883423729393137,90.7855862837216,44.377577781677246
13,0.3637322416246491,92.04242747130334,37.52395296096802
14,0.3238531027692759,93.03894028188114,38.10251975059509
15,0.3074638111395733,93.52448297573497,29.411084175109863
16,0.2647510661567697,94.5706398023926,24.11134123802185
17,0.23770001424539938,95.3201433622318,27.46895956993103
18,0.2154134817582904,95.87591417639366,28.553966999053955
19,0.19448215802179955,96.28154211265559,26.76431894302368
20,0.1770858369513931,96.688380878578,33.68150734901428
21,0.16087697497093273,97.06615973264881,29.47640824317932
22,0.14695794686628938,97.38945125199787,12.87885856628418
23,0.133712605795255,97.6921586671187,19.382893562316895
24,0.12165571983338509,98.00697437884439,29.681044578552246
25,0.11076228246784801,98.27941105245314,20.405354976654053
26,0.11020898579651542,98.24671865162009,13.008389234542847
27,0.09285000646515712,98.68503898871506,19.327497243881226
28,0.08452852545507922,98.83639269627548,19.146127700805664
29,0.0778134441574107,98.97563810723108,22.414202451705933
30,0.0707998819931788,99.17905749019228,72.70747470855713
31,0.06564158595083483,99.2504964401608,39.16824817657471
32,0.05891276380744973,99.41274761466556,36.90458846092224
33,0.053897679985238485,99.4975056908994,31.484423398971558
34,0.051074369775921384,99.52172228410907,37.590837717056274
35,0.04648362706493206,99.61253450864533,45.01237154006958
36,0.03991762134347446,99.74814743061945,40.06538152694702
37,0.036764006019388284,99.7675207051872,51.71424221992493
38,0.0421137615386685,99.6355402721945,27.791691541671753
39,0.03234462572503893,99.82442969922991,31.654405117034912
40,0.027964046004375343,99.8837603525936,34.09062576293945
41,0.025853221234072566,99.89465781953795,34.69475746154785
42,0.024348339093301224,99.89586864919843,28.287601709365845
43,0.023852201100819436,99.90071196784037,18.477768659591675
44,0.019488828521994614,99.93945851697583,15.089610815048218
45,0.018023467714964606,99.93340436867342,18.25235605239868
46,0.02626445976694348,99.77236402382913,12.9496750831604
47,0.015316462101726202,99.95883179154356,17.961860179901123
48,0.01326285215705956,99.97457257712985,22.555588722229004
49,0.012233442781152832,99.97699423645082,13.791815757751465
50,0.011621886670399146,99.97699423645082,16.749411582946777
