Epoch,Loss,Accuracy,Time (s)
1,1.1298766952273278,74.58831791543565,2.787179946899414
2,0.40110439172839235,89.58444326052211,2.297001361846924
3,0.29279382822129746,91.9358744611808,2.4599990844726562
4,0.24529505409184993,92.97355548021504,2.3519985675811768
5,0.21662299917439928,93.73032401801714,2.3380014896392822
6,0.19729339000379706,94.23766164575967,2.326997995376587
7,0.18203236092885397,94.61059718118855,2.2910001277923584
8,0.17035989102910362,94.97626773865453,2.362001419067383
9,0.1601994346723468,95.22206615973265,2.2890000343322754
10,0.15113647214653136,95.40611226812612,2.327000856399536
11,0.14383770635599508,95.60105584346394,2.3040013313293457
12,0.13713877713278905,95.86864919843076,2.3399996757507324
13,0.13141279288166816,95.96551557126944,2.353996515274048
14,0.1254993658743499,96.1858865694774,2.4709999561309814
15,0.1205758347000131,96.32755363975396,2.392000198364258
16,0.11556176378769402,96.44863660580229,2.396000623703003
17,0.11156882093094819,96.58546035743692,2.487999677658081
18,0.10789259526036657,96.69806751586187,2.339000701904297
19,0.10345298070864227,96.88211362425534,2.2930006980895996
20,0.10026856792381397,96.96202838184725,2.294997453689575
21,0.0968067899127217,97.03346733181576,2.3000004291534424
22,0.09359278303827663,97.11701457838912,2.359001636505127
23,0.09070884137365379,97.23083256647455,2.348742961883545
24,0.08828479673673079,97.25868164866567,2.371520757675171
25,0.08614830992144212,97.34586138422047,2.338101625442505
26,0.08357103997639642,97.43183029011479,2.445199728012085
27,0.08102940347322461,97.58197316801473,2.350299596786499
28,0.07916557518102159,97.58197316801473,2.323425054550171
29,0.07766521714149106,97.58802731631714,2.332064390182495
30,0.07551280384877518,97.6643095849276,2.5414106845855713
31,0.0740535173726617,97.6861045188163,2.6450655460357666
32,0.07253604495448086,97.72848355693321,2.477271318435669
33,0.07083451843333226,97.78297089165495,2.4127540588378906
34,0.06929157832608596,97.78660338063641,2.3715360164642334
35,0.06849658176671979,97.83261490773478,2.3659121990203857
36,0.06740173777052123,97.84472320433962,2.3577263355255127
37,0.06582781033815338,97.94401123649925,2.3358917236328125
38,0.06500719331533593,97.925848791592,2.407794237136841
39,0.06395412447369274,97.95006538480166,2.3516154289245605
40,0.06264110653727509,97.9694386593694,2.384503126144409
41,0.062236796341542354,98.00697437884439,2.291794776916504
42,0.06103957289449248,98.0130285271468,2.565816640853882
43,0.06059311012428934,98.06630503220806,2.337285041809082
44,0.05987975630770804,98.02876931273309,2.3051462173461914
45,0.058642965503579045,98.08083498813387,2.3389344215393066
46,0.05827572911504898,98.07599166949194,2.329665422439575
47,0.05802022638347219,98.11352738896692,2.3439931869506836
48,0.057168014197618966,98.13411149319514,2.3575243949890137
49,0.057377343404830514,98.07720249915242,2.3257670402526855
50,0.05634410854503974,98.1220031965903,2.347881555557251
