Epoch,Loss,Accuracy,Time (s)
1,2.3304562262337276,32.53499297718797,31.46634817123413
2,1.3975205192624969,56.591756671671426,8.181474685668945
3,1.0118609292219298,71.3832518041362,7.9338390827178955
4,0.7613237836043532,80.47416089504529,7.832934141159058
5,0.595934950207409,85.65166852327215,7.809943437576294
6,0.4780173258331169,89.12917130818036,7.792771100997925
7,0.3944198814431211,91.28686976316172,7.797199010848999
8,0.32973401910472583,92.96629050225215,7.858869314193726
9,0.28105536816013116,94.10931370174843,7.778017044067383
10,0.23797940356720343,95.23538528599796,8.000415802001953
11,0.20419847140601913,96.08538770765729,7.786540269851685
12,0.17600837393718607,96.77192812515135,7.867332458496094
13,0.1556229060717596,97.24294086307938,7.79528546333313
14,0.13298071521815868,97.77207342471061,7.831942558288574
15,0.11528408748815672,98.09657577372015,7.767110347747803
16,0.10093756869504511,98.41381314476679,7.795320987701416
17,0.08914966982192483,98.62086501670944,8.066862344741821
18,0.07727228687505235,98.84365767423839,9.550254344940186
19,0.06800665260053272,99.03254710127379,10.899849653244019
20,0.060160100275517985,99.19600910543905,8.474000930786133
21,0.05237616533442363,99.3376761757156,8.45499849319458
22,0.045744822723877504,99.47086743836877,10.27199935913086
23,0.04224784607096538,99.5193006247881,8.081852436065674
24,0.035498489937153946,99.64764856879934,8.252438068389893
25,0.03132540452937039,99.71424420012593,7.96574330329895
26,0.027925675339858413,99.75056908994043,7.833869218826294
27,0.030675983793122388,99.66096769506466,7.814889669418335
28,0.022719093193314485,99.81958638058798,7.783135890960693
29,0.020416467524084606,99.854700440742,7.639428377151489
30,0.01724228999741814,99.89223616021698,7.717767238616943
31,0.016235683245970738,99.89344698987746,7.678833246231079
32,0.015184070149453893,99.90797694580327,7.966657876968384
33,0.013960766837421815,99.9055552864823,8.121024131774902
34,0.01056706006912624,99.95156681358067,7.924999952316284
35,0.015488748667882784,99.81474306194605,7.850002765655518
36,0.009921660128153353,99.95398847290163,7.814646005630493
37,0.007729430627813072,99.96609676950646,7.805724143981934
38,0.006856479435862149,99.96851842882744,7.913426160812378
39,0.012059772969944397,99.80989974330411,7.80885124206543
40,0.013291730621149158,99.85591127040247,7.833105564117432
41,0.00571367239519008,99.9854700440742,7.7915849685668945
42,0.004985831516085556,99.98304838475323,7.799630165100098
43,0.004489396450264039,99.9854700440742,7.828637361526489
44,0.004117418232124483,99.99031336271614,7.892435312271118
45,0.0036958413391054,99.98910253305564,7.842174053192139
46,0.01570735066471731,99.67186516200901,7.788835763931274
47,0.008438594875736134,99.8837603525936,7.890453577041626
48,0.004068629612718008,99.98668087373468,8.518352746963501
49,0.0032124471439455202,99.99394585169759,8.817999124526978
50,0.0028357079747095473,99.99394585169759,8.028778791427612
