Epoch,Loss,Accuracy,Time (s)
1,2.4505643571493425,28.739041991572627,89.08539652824402
2,1.543197285280139,53.2099094299414,16.897823333740234
3,1.180186407300341,65.44292148980482,10.296120166778564
4,0.9343138060333559,74.64522690947838,10.320853471755981
5,0.7397333473982087,81.10379231849663,10.160251140594482
6,0.6074890951530852,84.48806121954763,10.166685342788696
7,0.5141084170193864,86.89640141424904,9.882328033447266
8,0.4406976510219899,88.83857218966436,9.85537075996399
9,0.381850149378688,90.55916113721122,9.783358097076416
10,0.33058230779580655,92.32818327117741,9.79783844947815
11,0.2853257666477478,93.73153484767762,9.880908489227295
12,0.24870504994787299,94.74742093282318,10.095814943313599
13,0.22223072895785972,95.47028624013174,10.31274962425232
14,0.19228889697430304,96.28880709061849,9.99101710319519
15,0.1687492769984269,96.85184288274326,9.7339928150177
16,0.1487846744157397,97.2853199011963,9.77303409576416
17,0.13256382159081406,97.70184530440258,10.065595626831055
18,0.11777528754259595,97.99244442291858,9.719874382019043
19,0.10443786114177468,98.2612486075459,9.801543474197388
20,0.09242072116710454,98.54579357775948,9.717914581298828
21,0.08270309742643922,98.73952632343682,9.68822169303894
22,0.0736283611033354,98.89693417929966,9.706942319869995
23,0.0657794314923901,99.06281784278588,9.63991403579712
24,0.058613982432213364,99.20569574272291,9.937625169754028
25,0.05445725640610737,99.28076718167289,9.724000453948975
26,0.0463088750983401,99.47934324599215,9.815423727035522
27,0.04377419131032361,99.49266237225747,9.774030208587646
28,0.037829474661349324,99.61616699762678,9.096681594848633
29,0.0336424918173475,99.67307599166949,9.687930822372437
30,0.029351018716641718,99.76994236450817,9.887280464172363
31,0.026025224040224917,99.81232140262507,9.755824565887451
32,0.023499190289780914,99.85106795176054,9.751347541809082
33,0.027758849098494177,99.69729258487916,9.853940725326538
34,0.019951413851231337,99.8764953746307,9.76100468635559
35,0.01616001021240956,99.93340436867342,9.304542303085327
36,0.014486519363925046,99.94430183561776,9.965257167816162
37,0.01968268380751228,99.79294812805735,9.82988429069519
38,0.012873927181753857,99.95519930256212,9.924816131591797
39,0.010514774560155607,99.96851842882744,9.981731653213501
40,0.010992493680116055,99.94793432459922,9.80345368385315
41,0.013508076238195086,99.89344698987746,9.918133020401001
42,0.011049564612810226,99.92977187969197,10.216263055801392
43,0.008491645304013286,99.97941589577178,9.860338926315308
44,0.00845892147533019,99.96730759916694,10.372397899627686
45,0.006156350945875095,99.98910253305564,9.720226526260376
46,0.0054847096401517605,99.98910253305564,9.757753372192383
47,0.01141071477587747,99.7965806170388,9.800428628921509
48,0.008560994894448495,99.94551266527824,10.012449502944946
49,0.008677896163743508,99.91039860512423,9.771008253097534
50,0.006214390350246208,99.97215091780889,10.09130072593689
