Epoch,Loss,Accuracy,Time (s)
1,1.9699553593577985,45.085242408098026,17.91338086128235
2,0.8689161647953116,77.94958105293748,5.964617490768433
3,0.5584296825869534,86.63970552622656,5.697516441345215
4,0.40203606519536705,90.95510243618928,5.762588739395142
5,0.302300222794707,93.56565118419141,5.853783845901489
6,0.23374389948167668,95.232963626677,5.7305474281311035
7,0.18525394552816918,96.32028866179105,5.775674819946289
8,0.14937906799947515,97.13759868261732,5.787942886352539
9,0.1227924464610708,97.60134644258245,5.857866287231445
10,0.10190539070673217,98.03966677967743,5.731792449951172
11,0.08606554098404229,98.29999515668136,5.709005355834961
12,0.0728167202093007,98.64023829127719,5.6347620487213135
13,0.0618503843073736,98.83033854797307,5.630584239959717
14,0.05290739832809281,99.05918535380442,5.68055272102356
15,0.045637478290742765,99.16573836392696,5.619692087173462
16,0.03958336891456516,99.31951373080835,5.797503709793091
17,0.03449189834925274,99.44544001549862,5.703834056854248
18,0.029681689392821432,99.53867389935584,5.610574960708618
19,0.0256743153554298,99.61737782728726,5.6583991050720215
20,0.022053703388931582,99.69002760691626,5.612809181213379
21,0.019426646762046005,99.74209328231704,5.605523586273193
22,0.016616607922483984,99.80021310602025,5.714162826538086
23,0.014375468704131526,99.84138131447668,5.71397066116333
24,0.01283443133864298,99.84985712210006,5.79194188117981
25,0.010723551282956158,99.89344698987746,5.670624017715454
26,0.009425888107238977,99.91160943478471,5.835443019866943
27,0.008456142496349342,99.93703685765486,5.63265323638916
28,0.007432494113573534,99.92371773138954,5.645086288452148
29,0.0075170563962079886,99.92977187969197,5.6487720012664795
30,0.0052004126269996,99.97699423645082,5.650014638900757
31,0.004318787383842613,99.99031336271614,5.641115188598633
32,0.004028276091797606,99.98668087373468,5.626331329345703
33,0.004465100043683944,99.96004262120405,5.761999607086182
34,0.007430782325921909,99.88618201191457,5.662999391555786
35,0.002931219503018953,99.99394585169759,5.648998498916626
36,0.00239701595345884,99.9927350220371,5.679001569747925
37,0.001984452670360786,99.99515668135807,5.771607875823975
38,0.0018679688123470004,99.99394585169759,5.66655969619751
39,0.004304512451210379,99.91160943478471,5.639747142791748
40,0.0057532961884709565,99.90918777546375,5.677600860595703
41,0.0019337078742935228,99.99152419237662,5.624289035797119
42,0.0013273247287788172,99.99636751101855,5.62299108505249
43,0.001186081283751388,99.99878917033952,5.647313833236694
44,0.001122350723909044,99.99515668135807,5.627635717391968
45,0.0009749855695421383,99.99757834067903,5.67538857460022
46,0.007023373576868311,99.82200803990895,5.656689405441284
47,0.002970048964193708,99.9636751101855,5.712508916854858
48,0.0014371707395815518,99.99152419237662,6.291853666305542
49,0.0009480792927792174,99.99878917033952,6.342766284942627
50,0.0008600757724206156,99.99757834067903,5.7557337284088135
