Epoch,Loss,Accuracy,Time (s)
1,1.3492895888839345,68.13217416573836,3.940134286880493
2,0.40894623682041287,91.29413474112462,3.4641902446746826
3,0.23206407627546383,95.25233690124473,3.523111343383789
4,0.1576270256076158,96.58546035743692,3.7380597591400146
5,0.11825027489809797,97.3652346587882,3.4555397033691406
6,0.09358158959623646,97.84956652298155,3.5075201988220215
7,0.07688428236073569,98.21886956942897,3.6127662658691406
8,0.06481462419206052,98.46830047948855,3.5539050102233887
9,0.05526426421253489,98.70077977430135,3.519976854324341
10,0.047563583339238685,98.86182011914563,3.532726764678955
11,0.041389350988397564,99.0386012495762,3.5115139484405518
12,0.03609408003828797,99.18026831985276,3.5121989250183105
13,0.032020314348625144,99.24202063253742,3.506186008453369
14,0.027830039985022356,99.37884438417204,3.548337936401367
15,0.024839522682516706,99.42122342228895,3.5389857292175293
16,0.022229251634162322,99.47692158667118,3.478236675262451
17,0.01991512063074707,99.53625224003487,3.654677152633667
18,0.017827302681342715,99.57136630018888,3.5369372367858887
19,0.01611563849050967,99.62101031626871,3.5315353870391846
20,0.01436570255286219,99.64885939845982,3.5069844722747803
21,0.012885047520378218,99.69244926623722,3.8439321517944336
22,0.011341192968976871,99.73119581537269,3.6337246894836426
23,0.01039709621786656,99.76630987552672,3.6313869953155518
24,0.009890148676203811,99.76025572722429,3.7307090759277344
25,0.008618104787170022,99.8111105729646,3.73349928855896
26,0.008138935461362115,99.8183755509275,3.7267165184020996
27,0.007245314014129825,99.83774882549523,3.7458488941192627
28,0.006852314310546981,99.8474354627791,3.651571273803711
29,0.006434347488374619,99.85106795176054,3.8321897983551025
30,0.0056121124625213206,99.87286288564924,3.7890000343322754
31,0.005252725607688516,99.87165205598876,3.5579993724823
32,0.005472413833451676,99.8764953746307,3.7900009155273438
33,0.005434900565527382,99.87528454497021,3.429997205734253
34,0.004258745486497369,99.90434445682182,3.5535216331481934
35,0.003982954824585886,99.91524192376616,3.7409989833831787
36,0.003825621258174325,99.90676611614278,3.5429999828338623
37,0.004261821161954874,99.90313362716132,3.907374382019043
38,0.003281288277577672,99.92129607206859,3.467108726501465
39,0.0033256870399095153,99.92613939071052,3.4905948638916016
40,0.0034518178818468436,99.90313362716132,3.6158177852630615
41,0.0032865848235375805,99.90918777546375,3.56497859954834
42,0.0036246257775973878,99.9128202644452,3.618332862854004
43,0.0029310776122943743,99.93098270935245,3.680325746536255
44,0.0037512641502525364,99.90071196784037,3.6756467819213867
45,0.002963113063776429,99.93098270935245,3.6075479984283447
46,0.0022401274313230066,99.94430183561776,3.5466935634613037
47,0.002730637782667987,99.92371773138954,3.504601240158081
48,0.0030076114310846583,99.91766358308713,3.4172303676605225
49,0.0017548628616830277,99.95519930256212,3.539456844329834
50,0.002254611341036379,99.9491451542597,3.5720303058624268
